flow_id,source,destination,source_tor,destination_tor,lane,tor_offset,bytes,start_ns,start_ms,start_superslice,completed,finish_ms,fct_ms,flow_goodput_gbps,total_data_hops,data_hops_per_nominal_packet,unfinished_marker,generated,delivered,queue_arrivals,queue_transmissions,dropped,overflow,timeout,shaping,tentative,shaping_checks,shaping_admitted,waste_hops,topology,path_hops_min,path_hops_max,path_hops_sum,last_credit_path_hops,mean_credit_path_hops,credit_drop_ratio,credit_delivery_ratio,waste_link_bytes
188,188,410,31,68,2,37,33554432,2671500,2.6715,49,True,17.33048,14.65898,18.31201461493228,57470,2.4594513630333377,False,116029,23343,330937,238251,92686,0,0,653,92033,1510,857,41525,0,1,5,371359,3,3.2005705470184176,0.7988175369950615,0.20118246300493842,2657600
189,189,519,31,86,3,55,33554432,3162000,3.162,58,True,16.035705,12.873705,20.851453097612538,53298,2.280908974194377,False,101885,23358,292124,213597,78527,0,0,854,77673,2461,1607,35154,0,1,5,311578,2,3.0581341708789322,0.7707415223045591,0.22925847769544094,2249856
190,190,628,31,104,4,73,33554432,3652500,3.6525,67,True,17.213048999999998,13.560549,19.795323625909248,57976,2.481105833012368,False,107361,23356,315063,231058,84005,0,0,608,83397,1695,1087,42401,0,1,4,326414,3,3.040340533340785,0.782453591155075,0.21754640884492507,2713664
191,191,89,31,14,5,91,33554432,4143000,4.143,76,True,19.086014,14.943014,17.963943284801847,57599,2.464971969016134,False,118266,23377,335181,240292,94889,0,0,627,94262,1549,922,41014,0,1,4,379028,4,3.2048771413593085,0.8023354133901544,0.1976645866098456,2624896
192,192,198,32,33,0,1,33554432,1745000,1.745,32,True,16.118698,14.373698,18.675462361877926,55576,2.378396884495228,False,113759,23334,320686,230261,90425,2,0,750,89673,2122,1372,37735,0,1,5,331751,3,2.916261570513102,0.7948821631695074,0.20511783683049253,2415040
193,193,307,32,51,1,19,33554432,2235500,2.2355,41,True,17.488934999999998,15.253435,17.598361024910126,58894,2.520392005820174,False,120756,23367,345657,248268,97389,0,0,819,96570,1877,1058,45254,0,1,5,372174,3,3.082033190897347,0.806494087250323,0.19350591274967704,2896256
194,194,416,32,69,2,37,33554432,2726000,2.726,50,True,15.664755,12.938755,20.74662175765752,58024,2.4831600119827106,False,102403,23351,292934,213882,79052,17,0,1138,77897,2757,1619,30155,0,1,5,312810,3,3.054695663212992,0.7719695712039686,0.22803042879603136,1929920
195,195,525,32,87,3,55,33554432,3216500,3.2165,59,True,15.061025,11.844525,22.66325209326672,55721,2.384602216801472,False,93751,23345,267448,197042,70406,0,0,740,69666,1742,1002,24253,0,1,5,287752,3,3.0693219272327763,0.750989322780557,0.249010677219443,1552192
196,196,634,32,105,4,73,33554432,3707000,3.707,68,True,17.83977,14.13277,18.993831782446044,54412,2.3285830444644158,False,111852,23377,312129,223654,88475,0,0,1127,87348,2710,1583,34023,0,1,4,352759,3,3.1538014519186066,0.7910006079462146,0.20899939205378537,2177472
197,197,95,32,15,5,91,33554432,4197500,4.1975,77,True,18.382852,14.185352,18.923425798668937,56803,2.430906834424616,False,112280,23353,310962,222035,88927,0,0,1609,87318,3732,2123,29669,0,1,5,330667,2,2.9450213751335945,0.7920110438190239,0.20798895618097613,1898816
198,198,204,33,34,0,1,33554432,1799500,1.7995,33,True,15.181551,13.382051,20.05936578780039,54897,2.349338811143921,False,105932,23358,298113,215539,82574,37,0,1003,81534,2303,1300,31417,0,1,5,325970,3,3.0771627081524,0.7795000566401088,0.22049994335989126,2010688
199,199,313,33,52,1,19,33554432,2290000,2.29,42,True,15.559933999999998,13.269934,20.228846352966038,57042,2.4411349338811146,False,105042,23357,300945,219260,81685,0,0,1202,80483,2919,1717,33912,0,1,5,314264,1,2.9917937586870016,0.7776413244226119,0.2223586755773881,2170368
200,200,422,33,70,2,37,33554432,2780500,2.7805,51,True,19.216289,16.435789,16.332374186599743,58598,2.507724568836393,False,130095,23369,365748,259022,106726,0,0,744,105982,2147,1403,46874,0,1,4,409979,4,3.1513816826165493,0.8203697298128291,0.17963027018717093,2999936
201,201,531,33,88,3,55,33554432,3271000,3.271,60,True,17.6277,14.3567,18.69757367640196,54468,2.330979586596482,False,113641,23351,312255,221965,90290,0,0,1169,89121,2905,1736,30621,0,1,5,335961,2,2.9563361814837954,0.7945195836009891,0.2054804163990109,1959744
202,202,640,33,106,4,73,33554432,3761500,3.7615,69,True,16.765354000000002,13.003854,20.642761445952868,55843,2.38982325501776,False,102914,23365,292112,212563,79549,0,0,1208,78341,2598,1390,30450,0,1,5,318243,3,3.0923198009988924,0.7729657772509085,0.22703422274909146,1948800
203,203,101,33,16,5,91,33554432,4252000,4.252,78,True,16.166358,11.914358,22.530417165574512,58741,2.513844310352206,False,94310,23345,279938,208973,70965,0,0,789,70176,2103,1314,32587,0,1,4,296161,4,3.140292651892694,0.7524652740960661,0.24753472590393383,2085568
204,204,210,34,35,0,1,33554432,1854000,1.854,34,True,16.910003,15.056003,17.829131410242148,58285,2.4943296101339496,False,119160,23337,341574,245751,95823,0,0,986,94837,2269,1283,45103,0,1,5,380732,3,3.19513259483048,0.804154078549849,0.19584592145015106,2886592
205,205,319,34,53,1,19,33554432,2344500,2.3445,43,True,16.742241,14.397741,18.644275931897926,55853,2.390251208969915,False,113968,23365,325104,234501,90603,3,0,969,89631,2311,1342,41400,0,1,5,354675,1,3.1120577706022745,0.7949863119472133,0.20501368805278675,2649600
206,206,428,34,71,2,37,33554432,2835000,2.835,52,True,18.318234,15.483234,17.33716974115356,56869,2.433731330508837,False,122531,23360,351216,252045,99171,0,0,989,98182,2640,1651,49317,0,1,5,386146,4,3.1514147440239615,0.8093543674661923,0.19064563253380776,3156288
207,207,537,34,89,3,55,33554432,3325500,3.3255,61,True,17.754141,14.428641,18.604347838441612,54868,2.348097744682672,False,114192,23341,324482,233631,90851,0,0,361,90490,1097,736,41352,0,1,4,358504,3,3.1394843771892953,0.7955986408855261,0.20440135911447388,2646528
208,208,646,34,107,4,73,33554432,3816000,3.816,70,True,18.116368,14.300368,18.771227146042676,53051,2.2703385115761545,False,113164,23358,321024,231218,89806,0,0,841,88965,1982,1141,41747,0,1,5,358258,2,3.1658301226538477,0.7935916015694037,0.2064083984305963,2671808
209,209,107,34,17,5,91,33554432,4306500,4.3065,79,True,17.38074,13.07424,20.531629830873534,52586,2.2504386528009586,False,103503,23365,287373,207235,80138,0,0,823,79315,1928,1105,27708,0,1,5,317006,3,3.062771127406935,0.7742577509830633,0.2257422490169367,1773312
210,210,216,35,36,0,1,33554432,1908500,1.9085,35,True,14.570693,12.662193,21.19976026269699,57138,2.4452432918218,False,100233,23360,287669,210796,76873,0,0,1010,75863,2460,1450,30155,0,1,4,303420,1,3.0271467480769805,0.7669430227569762,0.23305697724302377,1929920
211,211,325,35,54,1,19,33554432,2399000,2.399,44,True,14.314498,11.915498,22.528261596787647,55659,2.3819489022981126,False,94309,23349,270143,199183,70960,0,0,1023,69937,3113,2090,25882,0,1,5,286392,3,3.0367409261046134,0.7524202356084785,0.2475797643915215,1656448
212,212,434,35,72,2,37,33554432,2889500,2.8895,53,True,17.725745,14.836245,18.09322075767824,55848,2.3900372319938374,False,117463,23363,331833,237733,94100,21,0,1120,92959,2643,1523,41033,0,1,5,359772,3,3.062853834824583,0.8011033261537676,0.19889667384623244,2626112
213,213,543,35,90,3,55,33554432,3380000,3.38,62,True,18.24271,14.86271,18.061003410548953,55348,2.3686395343861,False,117641,23369,339897,245625,94272,5,0,854,93413,2217,1363,49319,0,1,5,368535,2,3.132708834504977,0.8013532696933892,0.19864673030661079,3156416
214,214,4,35,0,4,73,33554432,3870500,3.8705,71,True,19.8018,15.9313,16.849563814629064,59633,2.55201780288441,False,126092,23360,351933,249201,102732,13,0,679,102040,1654,975,40140,0,1,5,392523,3,3.112988928718713,0.8147384449449608,0.1852615550550392,2568960
215,215,113,35,18,5,91,33554432,4361000,4.361,80,True,17.323384,12.962384,20.70880294859341,58647,2.5098215432019515,False,102587,23335,293135,213883,79252,3,0,896,78353,1959,1063,29397,0,1,5,318013,5,3.099934689580551,0.7725345316658057,0.2274654683341944,1881408
216,216,222,36,37,0,1,33554432,1963000,1.963,36,True,18.514523,16.551523,16.218172551251023,59983,2.566996191209826,False,131022,23369,371355,263702,107653,0,0,778,106875,1576,798,49325,0,1,5,428448,3,3.2700462517745112,0.8216406405031216,0.1783593594968784,3156800
217,217,331,36,55,1,19,33554432,2453500,2.4535,45,True,17.906536000000003,15.453036,17.37104967593423,54185,2.318868489750503,False,122308,23342,337232,238266,98966,21,0,907,98038,2142,1235,38565,0,1,4,368805,2,3.015379206593191,0.809153939235373,0.190846060764627,2468160
218,218,440,36,73,2,37,33554432,2944000,2.944,54,True,19.102024999999998,16.158025,16.613135330586505,62676,2.6822441905250995,False,127870,23339,366052,261521,104531,67,0,1085,103379,2470,1385,47764,0,1,5,407735,3,3.1886681786189097,0.8174786892938141,0.18252131070618596,3056896
219,219,549,36,91,3,55,33554432,3434500,3.4345,63,True,19.806259,16.371759,16.396250152472927,59067,2.527795609192451,False,129593,23367,369168,262942,106226,0,0,648,105578,1468,820,50958,0,1,5,407588,2,3.145139012138001,0.8196893350721104,0.18031066492788964,3261312
220,220,10,36,1,4,73,33554432,3925000,3.925,72,True,20.178307,16.253307,16.5157439036868,62366,2.6689776180083022,False,128659,23356,374376,269073,105303,117,0,1175,104011,2995,1820,54728,0,1,5,413584,3,3.214574961720517,0.8184658671371611,0.18153413286283898,3502592
221,221,119,36,19,5,91,33554432,4415500,4.4155,81,True,19.646816,15.231316,17.623917460579243,57641,2.4667693756151836,False,120578,23368,341746,244536,97210,0,0,974,96236,2064,1090,42949,0,1,5,388255,4,3.2199489127369834,0.8062001360115444,0.1937998639884556,2748736
222,222,228,37,38,0,1,33554432,2017500,2.0175,37,True,16.93779,14.92029,17.99130285001163,54089,2.3147601318098174,False,118102,23347,331760,237005,94755,0,0,1245,93510,3314,2069,41571,0,1,5,353411,3,2.992421804880527,0.8023149480957139,0.19768505190428612,2660544
223,223,337,37,56,1,19,33554432,2508000,2.508,46,True,18.588074,16.080074,16.693670439576334,54343,2.325630162194548,False,127296,23351,361419,257474,103945,35,0,686,103224,2363,1677,52518,0,1,5,399129,2,3.135440233785822,0.8165614002011061,0.1834385997988939,3361152
224,224,446,37,74,2,37,33554432,2998500,2.9985,55,True,16.399971,13.401471,20.03029786804747,53995,2.3107373646595626,False,106079,23350,289673,206944,82729,0,0,1049,81680,2770,1721,23551,0,1,5,326392,4,3.0768766673893984,0.7798810320610111,0.22011896793898886,1507264
225,225,555,37,92,3,55,33554432,3489000,3.489,64,True,18.49585,15.00685,17.887528428684234,53988,2.3104377968930545,False,118823,23351,323671,228199,95472,1,0,845,94626,2229,1384,32086,0,1,5,368251,1,3.099155887328211,0.8034808075877565,0.19651919241224342,2053504
226,226,16,37,2,4,73,33554432,3979500,3.9795,73,True,18.948752,14.969252,17.93245621090486,57591,2.46462960585441,False,118477,23351,331857,236731,95126,0,0,842,94284,2125,1283,37452,0,1,5,373364,1,3.15136271174996,0.8029068933210666,0.19709310667893346,2396928
227,227,125,37,20,5,91,33554432,4470000,4.47,82,True,19.128818,14.658818,18.3122169877544,57386,2.4558565498352376,False,116031,23366,341215,248550,92665,0,0,538,92127,1311,773,51811,0,1,5,378686,3,3.2636622971447284,0.7986227818427833,0.2013772181572166,3315904
228,228,234,38,39,0,1,33554432,2072000,2.072,38,True,16.383087,14.311087,18.757167502370713,53178,2.2757735267685195,False,113274,23346,315804,225876,89928,4,0,1377,88547,3651,2274,36103,0,1,5,338126,3,2.9850274555502585,0.7938979818846337,0.20610201811536627,2310592
229,229,343,38,57,1,19,33554432,2562500,2.5625,47,True,16.169854,13.607354,19.727233964810498,59335,2.539264775110198,False,107690,23336,306747,222393,84354,0,0,1034,83320,2562,1528,32151,0,1,5,327533,5,3.0414430309220912,0.783303927941313,0.21669607205868696,2057664
230,230,452,38,75,2,37,33554432,3053000,3.053,56,True,19.656664,16.603664,16.167242121979825,64254,2.749775324175119,False,131407,23359,379290,271242,108048,12,0,743,107293,2004,1261,52249,0,1,5,427867,3,3.2560441985586763,0.8222393023202721,0.17776069767972788,3343936
231,231,561,38,93,3,55,33554432,3543500,3.5435,65,True,17.387757,13.844257,19.389661431451323,55899,2.3922197971498265,False,109587,23337,305308,219058,86250,0,0,858,85392,1983,1125,30330,0,1,5,344745,4,3.1458567165813465,0.7870459087300501,0.2129540912699499,1941120
232,232,22,38,3,4,73,33554432,4034000,4.034,74,True,18.202267,14.168267,18.946244872432175,58891,2.520263619634527,False,112174,23344,322527,233697,88830,0,0,1037,87793,2231,1194,39394,0,1,5,352088,1,3.1387665590956906,0.7918947349653217,0.20810526503467827,2521216
233,233,131,38,21,5,91,33554432,4524500,4.5245,83,True,16.716088,12.191588,22.018087881578676,55405,2.371078871913382,False,96509,23348,275911,202750,73161,0,0,753,72408,1994,1241,27569,0,1,5,288786,2,2.9923219596099844,0.7580743764830223,0.2419256235169777,1764416
234,234,240,39,40,0,1,33554432,2126500,2.1265,39,True,14.700105,12.573605,21.349124296492533,57489,2.4602644755424317,False,99532,23345,291857,215670,76187,29,0,945,75213,2410,1465,35332,0,1,5,302072,3,3.0349234417071895,0.7654523168428244,0.23454768315717558,2261248
235,235,349,39,58,1,19,33554432,2617000,2.617,48,True,18.819582,16.202582,16.567449311473936,55058,2.3562288697736125,False,128251,23348,357006,252103,104903,0,0,1033,103870,2207,1174,45506,0,1,5,394688,3,3.0774652829217706,0.8179507372262205,0.18204926277377953,2912384
236,236,458,39,76,2,37,33554432,3107500,3.1075,57,True,19.084183,15.976683,16.801701329368555,56952,2.4372833483117216,False,126462,23360,358483,255381,103102,0,0,534,102568,1121,587,48672,0,1,5,400500,3,3.1669592446742896,0.815280479511632,0.18471952048836804,3115008
237,237,567,39,94,3,55,33554432,3598000,3.598,66,True,17.980049,14.382049,18.664618372528142,54732,2.3422775709333674,False,113828,23366,318053,227591,90462,0,0,726,89736,1443,717,35671,0,1,5,349234,3,3.068085181150508,0.7947253751273852,0.20527462487261483,2282944
238,238,28,39,4,4,73,33554432,4088500,4.0885,75,True,19.189621,15.101121,17.775862864750238,58406,2.499507852955022,False,119544,23362,346801,250619,96182,0,0,463,95719,1262,799,49290,0,1,5,385007,4,3.2206300608980793,0.8045740480492538,0.19542595195074616,3154560
239,239,137,39,22,5,91,33554432,4579000,4.579,84,True,17.01444,12.43544,21.586325534118615,57145,2.445542859588308,False,98435,23350,288165,213080,75085,0,0,713,74372,1570,857,34288,0,1,5,301580,1,3.063747650733987,0.7627876263524153,0.2372123736475847,2194432
240,240,246,40,41,0,1,33554432,2181000,2.181,40,True,17.303584,15.122584,17.750634150883208,57624,2.4660418538965208,False,119713,23360,343602,247249,96353,0,0,553,95800,1444,891,46642,0,1,5,378992,1,3.165838296592684,0.8048666393791819,0.19513336062081812,2985088
241,241,355,40,59,1,19,33554432,2671500,2.6715,49,True,17.614696000000002,14.943196,17.963724493742838,58391,2.49886592202679,False,118280,23330,340724,245774,94950,19,0,1070,93861,2142,1072,45928,0,1,5,378099,3,3.1966435576597902,0.8027561717957389,0.19724382820426106,2939392
242,242,464,40,77,2,37,33554432,3162000,3.162,58,True,19.308158,16.146158,16.625345546600002,60912,2.6067531133650017,False,127788,23354,359547,255113,104434,0,0,1094,103340,2421,1327,43142,0,1,5,405780,3,3.175415531974833,0.8172441856825367,0.1827558143174633,2761088
243,243,573,40,95,3,55,33554432,3652500,3.6525,67,True,18.843618,15.191118,17.67055301657192,61177,2.618093893097103,False,120217,23375,334367,237525,96842,14,0,778,96050,2230,1452,32711,0,1,5,376085,4,3.128384504687357,0.8055599457647421,0.1944400542352579,2093504
244,244,34,40,5,4,73,33554432,4143000,4.143,76,True,18.199749999999998,14.05675,19.096551905668097,55959,2.394787520862755,False,111266,23368,307429,219531,87898,1,0,1234,86663,3104,1870,29052,0,1,5,342033,1,3.0740118275124475,0.7899807668110653,0.21001923318893462,1859328
245,245,143,40,23,5,91,33554432,4633500,4.6335,85,True,17.542911,12.909411,20.79378028943381,57887,2.4772970428381904,False,102168,23358,294329,215519,78810,0,0,548,78262,1449,901,32136,0,1,5,307795,3,3.012636050426748,0.7713765562602772,0.22862344373972282,2056704
246,246,252,41,42,0,1,33554432,2235500,2.2355,41,True,18.902946,16.667446,16.105374272699006,57649,2.4671117387769077,False,131930,23353,373656,265079,108577,0,0,547,108030,1354,807,52218,0,1,5,424754,2,3.219540665504434,0.8229894641097552,0.17701053589024482,3341952
247,247,361,41,60,1,19,33554432,2726000,2.726,50,True,17.348043,14.622043,18.358272917129295,55252,2.3645311764454147,False,115754,23356,328030,235632,92398,6,0,826,91566,2470,1644,41335,0,1,4,351862,2,3.0397394474489,0.7982272750833664,0.20177272491663356,2645440
248,248,470,41,78,2,37,33554432,3216500,3.2165,59,True,16.258567,13.042067,20.582278560599327,54572,2.335430307698892,False,103230,23340,291202,211312,79890,2,0,1075,78813,2471,1396,30280,0,1,5,315445,1,3.0557492976847818,0.7739029351932578,0.22609706480674222,1937920
249,249,579,41,96,3,55,33554432,3707000,3.707,68,True,18.727528,15.020528,17.87123967945734,55805,2.388197029999572,False,118881,23345,333780,238244,95536,0,0,881,94655,2200,1319,40282,0,1,5,372585,3,3.1341004870416636,0.8036271565683331,0.19637284343166697,2578048
250,250,40,41,6,4,73,33554432,4197500,4.1975,77,True,18.692506,14.495006,18.519168325973787,60831,2.6032866863525483,False,114709,23371,327284,235946,91338,0,0,755,90583,1716,961,37059,0,1,5,372547,3,3.247757368645878,0.7962583581061643,0.2037416418938357,2371776
251,251,149,41,24,5,91,33554432,4688000,4.688,86,True,19.911313,15.223313,17.63318247480033,59565,2.5491077160097575,False,120476,23372,348070,250966,97104,4,0,1000,96100,2441,1441,47575,0,1,4,378199,3,3.139206148942528,0.8060028553404828,0.19399714465951726,3044800
252,252,258,42,43,0,1,33554432,2290000,2.29,42,True,14.189506000000002,11.899506,22.558537808208172,56447,2.415671673727907,False,94183,23338,270821,199976,70845,0,0,886,69959,2409,1523,26098,0,1,4,279941,3,2.9723092277799603,0.7522058120892305,0.24779418791076946,1670272
253,253,367,42,61,1,19,33554432,2780500,2.7805,51,True,18.481462999999998,15.700963,17.09675107189285,57325,2.453246030727094,False,124278,23344,352301,251367,100934,0,0,937,99997,1991,1054,46550,0,1,4,387438,2,3.117510742046058,0.8121630537987415,0.18783694620125846,2979200
254,254,476,42,79,2,37,33554432,3271000,3.271,60,True,18.640926,15.369926,17.464980377914635,56852,2.433003808790174,False,121640,23350,341305,243015,98290,0,0,793,97497,2012,1219,41268,0,1,4,384715,3,3.162734297928313,0.8080401183821111,0.19195988161788885,2641152
255,255,585,42,97,3,55,33554432,3761500,3.7615,69,True,19.84693,16.08543,16.688111912457426,60250,2.5784225617323577,False,127298,23360,359095,255157,103938,14,0,632,103292,1512,880,44314,0,1,4,400409,3,3.145446118556458,0.8164935819887194,0.18350641801128062,2836096
256,256,46,42,7,4,73,33554432,4252000,4.252,78,True,19.080055,14.828055,18.103214211169302,59898,2.5633585826165106,False,117376,23366,334754,240744,94010,0,0,981,93029,1879,898,40105,0,1,5,374122,3,3.1873807251908395,0.8009303435114504,0.19906965648854963,2566720
257,257,155,42,25,5,91,33554432,4742500,4.7425,87,True,19.190356,14.447856,18.579604890857162,57700,2.4692943039328967,False,114361,23366,327563,236568,90995,8,0,1133,89854,3268,2135,41147,0,1,5,348673,3,3.0488803001023075,0.7956820944203006,0.20431790557969937,2633408
258,258,264,43,44,0,1,33554432,2344500,2.3445,43,True,15.378103,13.033603,20.595644657889302,51909,2.221466170240082,False,103151,23365,286427,206641,79786,1,0,1291,78494,3394,2103,28282,0,1,4,291653,2,2.8274374460742018,0.7734874116586363,0.22651258834136362,1810048
259,259,373,43,62,1,19,33554432,2835000,2.835,52,True,18.959529,16.124529,16.647646328150113,61693,2.640176317028288,False,127608,23342,372813,268547,104266,0,0,531,103735,1476,945,55997,0,1,4,411772,2,3.2268509811297097,0.8170804338286001,0.1829195661713999,3583808
260,260,482,43,80,2,37,33554432,3325500,3.3255,61,True,14.01857,10.69307,25.103684535872297,53934,2.308126845551419,False,84643,23351,250439,189147,61292,2,0,1080,60210,2691,1611,27229,0,1,5,247914,3,2.928936828798601,0.7241236723651099,0.27587632763489006,1742656
261,261,591,43,98,3,55,33554432,3816000,3.816,70,True,17.973209999999998,14.15721,18.96104218274646,53719,2.2989258355800914,False,112058,23337,317065,228344,88721,9,0,988,87724,2773,1785,39323,0,1,4,340065,3,3.0347230898284816,0.7917417765799853,0.20825822342001463,2516672
262,262,52,43,8,4,73,33554432,4306500,4.3065,79,True,19.000819,14.694319,18.267975263093174,57779,2.4726751401549194,False,116305,23367,328402,235464,92938,2,0,894,92042,2560,1666,37976,0,1,5,372929,4,3.206474356218563,0.7990886032414771,0.20091139675852285,2430464
263,263,161,43,26,5,91,33554432,4797000,4.797,88,True,18.460953,13.663953,19.64551956523855,57491,2.460350066332863,False,108153,23363,309723,224933,84790,0,0,671,84119,1595,924,35941,0,1,5,345624,3,3.195694987656376,0.7839819514946419,0.21601804850535816,2300224
264,264,270,44,45,0,1,33554432,2399000,2.399,44,True,19.104033,16.705033,16.06913652909276,60828,2.603158300166902,False,132202,23359,392504,283661,108843,0,0,614,108229,1833,1219,67340,0,1,5,432385,3,3.2706388708188983,0.8233082706766918,0.17669172932330826,4309760
265,265,379,44,63,1,19,33554432,2889500,2.8895,53,True,17.240685,14.351185,18.704758944993046,53521,2.2904523473274274,False,113590,23364,318223,227997,90226,0,0,904,89322,1790,886,37608,0,1,4,348667,1,3.0695219649617043,0.7943128796548992,0.2056871203451008,2406912
266,266,488,44,81,2,37,33554432,3380000,3.38,62,True,19.733722999999998,16.353723,16.4143330543143,56515,2.4185817606025592,False,129459,23365,370509,264415,106094,0,0,660,105434,1336,676,55048,0,1,5,413862,4,3.196857692396821,0.8195181486030326,0.18048185139696737,3523072
267,267,597,44,99,3,55,33554432,3870500,3.8705,71,True,19.700530999999998,15.830031,16.957355042450644,58689,2.5116189498010013,False,125295,23351,354720,252776,101944,2,0,551,101391,1370,819,45557,0,1,5,396350,2,3.163334530508001,0.8136318288838341,0.18636817111616585,2915648
268,268,58,44,9,4,73,33554432,4361000,4.361,80,True,19.715529,15.354529,17.482493666852303,61113,2.6153549878033124,False,121537,23341,355029,256833,98196,10,0,840,97346,2047,1207,50992,0,1,5,385479,1,3.171700798933658,0.8079514880242231,0.19204851197577694,3263488
269,269,167,44,27,5,91,33554432,4851500,4.8515,89,True,17.868871,13.017371,20.62132637995798,54476,2.331321949758206,False,103039,23359,289865,210185,79680,0,0,833,78847,2152,1319,29402,0,1,5,311378,1,3.021943147740176,0.7732994303127941,0.2267005696872058,1881728
270,270,276,45,46,0,1,33554432,2453500,2.4535,45,True,17.241273,14.787773,18.152527496871908,54281,2.3229768476911885,False,117039,23342,335157,241460,93697,11,0,972,92714,2197,1225,46876,0,1,5,356741,3,3.048052358615504,0.800562205760473,0.19943779423952698,3000064
271,271,385,45,64,1,19,33554432,2944000,2.944,54,True,18.578344,15.634344,17.169601487596793,58269,2.493644883810502,False,123776,23328,355389,254941,100448,21,0,658,99769,1681,1023,49729,0,1,5,388113,3,3.135607872285419,0.81153050672182,0.18846949327817994,3182656
272,272,494,45,82,2,37,33554432,3434500,3.4345,63,True,19.270511,15.836011,16.950951600122025,57907,2.4781529507425,False,125360,23349,348141,246130,102011,0,0,688,101323,1651,963,39571,0,1,4,401093,3,3.199529355456286,0.8137444160816848,0.18625558391831526,2532544
273,273,603,45,100,3,55,33554432,3925000,3.925,72,True,17.400389,13.475389,19.92042352172542,58491,2.5031454615483373,False,106671,23356,303796,220481,83315,0,0,871,82444,2529,1658,31929,0,1,5,333091,4,3.1226012693234337,0.7810463949902036,0.21895360500979646,2043456
274,274,64,45,10,4,73,33554432,4415500,4.4155,81,True,15.510659,11.095159,24.193926017644273,53190,2.2762870715111054,False,87840,23359,245653,181172,64481,85,0,1148,63248,2956,1808,16803,0,1,5,249918,2,2.8451502732240437,0.7340733151183971,0.2659266848816029,1075392
275,275,173,45,28,5,91,33554432,4906000,4.906,90,True,18.090166,13.184166,20.3604426703972,56773,2.4296229725681515,False,104369,23366,302091,221088,81003,23,0,1067,79913,2747,1680,36623,0,1,5,320972,1,3.075357625348523,0.7761212620605735,0.22387873793942645,2343872
276,276,282,46,47,0,1,33554432,2508000,2.508,46,True,15.523384,13.015384,20.624474544892415,54567,2.3352163307228144,False,103016,23368,297787,218139,79648,0,0,557,79091,1101,544,37311,0,1,4,316491,1,3.072250912479615,0.773161450648443,0.22683854935155703,2387904
277,277,391,46,65,1,19,33554432,2998500,2.9985,55,True,19.13353,16.13503,16.63681170719856,57513,2.461291565027603,False,127703,23358,360951,256606,104345,1,0,602,103742,1143,541,48103,0,1,5,408957,3,3.202407147835211,0.8170912194701769,0.1829087805298231,3078592
278,278,500,46,83,2,37,33554432,3489000,3.489,64,True,15.669564999999999,12.180565,22.038013507583596,56466,2.416484786237001,False,96429,23346,276386,203303,73083,6,0,665,72412,1807,1142,27087,0,1,5,291466,3,3.0225969366062078,0.7578944093581806,0.24210559064181936,1733568
279,279,609,46,101,3,55,33554432,3979500,3.9795,73,True,19.93766,15.95816,16.821203447013943,62624,2.680018829973895,False,126322,23338,365518,262534,102984,0,0,930,102054,2034,1104,50403,0,1,5,419649,1,3.322057915485822,0.8152499168790868,0.18475008312091323,3225792
280,280,70,46,11,4,73,33554432,4470000,4.47,82,True,18.648037,14.178037,18.93318912907337,55484,2.3744597081354044,False,112229,23344,326500,237615,88885,0,0,753,88132,1428,675,46647,0,1,5,353441,2,3.149284053141345,0.7919967209901184,0.20800327900988158,2985408
281,281,179,46,29,5,91,33554432,4960500,4.9605,91,True,17.814061,12.853561,20.884131331387465,54716,2.34159284460992,False,101734,23355,293798,215419,78379,0,0,711,77668,1769,1058,35681,0,1,5,316027,2,3.106404938368687,0.7704307311223386,0.22956926887766135,2283584
282,282,288,47,48,0,1,33554432,2562500,2.5625,47,True,19.053989,16.491489,16.277211596842466,62268,2.6647836692771856,False,130528,23353,377134,269959,107175,14,0,758,106403,1869,1111,53855,0,1,5,413166,3,3.165343834273106,0.8210881956361853,0.17891180436381465,3446720
283,283,397,47,66,1,19,33554432,3053000,3.053,56,True,19.268719,16.215719,16.554027360735592,59786,2.5585654983523773,False,128331,23355,357260,252284,104976,8,0,777,104191,2175,1398,40961,0,1,5,398045,2,3.1017057452992653,0.8180096780980434,0.18199032190195666,2621504
284,284,506,47,84,2,37,33554432,3543500,3.5435,65,True,19.83524,16.29174,16.47678246767994,59406,2.542303248170497,False,128949,23365,368372,262788,105584,0,0,724,104860,1743,1019,51039,0,1,5,407527,4,3.160373480988608,0.8188043334961884,0.18119566650381158,3266496
285,285,615,47,102,3,55,33554432,4034000,4.034,74,True,19.256384,15.222384,17.634258602331933,58034,2.4835879659348654,False,120481,23371,339403,242293,97110,4,0,1163,95943,2687,1524,40354,0,1,5,387907,4,3.219652891327263,0.8060192063478889,0.19398079365211113,2582656
286,286,76,47,12,4,73,33554432,4524500,4.5245,83,True,18.996211000000002,14.471711,18.548978486372484,53523,2.2905379381178586,False,114559,23345,325603,234389,91214,4,0,917,90293,2226,1309,43031,0,1,5,360486,3,3.146727886940354,0.796218542410461,0.20378145758953903,2753984
287,287,185,47,30,5,91,33554432,5015000,5.015,92,True,17.236019,12.221019,21.965063306095832,55972,2.395343861000556,False,96716,23355,277734,204373,73361,0,0,817,72544,1858,1041,28397,0,1,5,281408,2,2.9096323255717773,0.7585197899003268,0.24148021009967327,1817408
